date,scanner_id,shift,shift_start,shift_end,technologist_id
2024-10-11,SC04,PM,2024-10-11 13:00:00,2024-10-11 21:00:00,TECH06
2024-10-11,SC05,AM,2024-10-11 07:00:00,2024-10-11 15:00:00,TECH13
2024-10-11,SC05,PM,2024-10-11 13:00:00,2024-10-11 21:00:00,TECH10
2024-10-11,SC06,AM,2024-10-11 07:00:00,2024-10-11 15:00:00,TECH18
2024-10-11,SC06,PM,2024-10-11 13:00:00,2024-10-11 21:00:00,TECH16
2024-10-11,SC07,AM,2024-10-11 07:00:00,2024-10-11 15:00:00,TECH02
2024-10-11,SC07,PM,2024-10-11 13:00:00,2024-10-11 21:00:00,TECH10
2024-10-11,SC08,AM,2024-10-11 07:00:00,2024-10-11 15:00:00,TECH19
2024-10-11,SC08,PM,2024-10-11 13:00:00,2024-10-11 21:00:00,TECH10
2024-10-14,SC01,AM,2024-10-14 07:00:00,2024-10-14 15:00:00,TECH16
2024-10-14,SC01,PM,2024-10-14 13:00:00,2024-10-14 21:00:00,TECH18
2024-10-14,SC02,AM,2024-10-14 07:00:00,2024-10-14 15:00:00,TECH15
2024-10-14,SC02,PM,2024-10-14 13:00:00,2024-10-14 21:00:00,TECH08
2024-10-14,SC03,AM,2024-10-14 07:00:00,2024-10-14 15:00:00,TECH01
2024-10-14,SC03,PM,2024-10-14 13:00:00,2024-10-14 21:00:00,TECH01
2024-10-14,SC04,AM,2024-10-14 07:00:00,2024-10-14 15:00:00,TECH05
2024-10-14,SC04,PM,2024-10-14 13:00:00,2024-10-14 21:00:00,TECH09
2024-10-14,SC05,AM,2024-10-14 07:00:00,2024-10-14 15:00:00,TECH10
2024-10-14,SC05,PM,2024-10-14 13:00:00,2024-10-14 21:00:00,TECH16
2024-10-14,SC06,AM,2024-10-14 07:00:00,2024-10-14 15:00:00,TECH04
2024-10-14,SC06,PM,2024-10-14 13:00:00,2024-10-14 21:00:00,TECH10
2024-10-14,SC07,AM,2024-10-14 07:00:00,2024-10-14 15:00:00,TECH14
2024-10-14,SC07,PM,2024-10-14 13:00:00,2024-10-14 21:00:00,TECH06
2024-10-14,SC08,AM,2024-10-14 07:00:00,2024-10-14 15:00:00,TECH16
2024-10-14,SC08,PM,2024-10-14 13:00:00,2024-10-14 21:00:00,TECH08
2024-10-15,SC01,AM,2024-10-15 07:00:00,2024-10-15 15:00:00,TECH01
2024-10-15,SC01,PM,2024-10-15 13:00:00,2024-10-15 21:00:00,TECH04
2024-10-15,SC02,AM,2024-10-15 07:00:00,2024-10-15 15:00:00,TECH09
2024-10-15,SC02,PM,2024-10-15 13:00:00,2024-10-15 21:00:00,TECH16
2024-10-15,SC03,AM,2024-10-15 07:00:00,2024-10-15 15:00:00,TECH03
2024-10-15,SC03,PM,2024-10-15 13:00:00,2024-10-15 21:00:00,TECH20
2024-10-15,SC04,AM,2024-10-15 07:00:00,2024-10-15 15:00:00,TECH12
2024-10-15,SC04,PM,2024-10-15 13:00:00,2024-10-15 21:00:00,TECH19
2024-10-15,SC05,AM,2024-10-15 07:00:00,2024-10-15 15:00:00,TECH16
2024-10-15,SC05,PM,2024-10-15 13:00:00,2024-10-15 21:00:00,TECH19
2024-10-15,SC06,AM,2024-10-15 07:00:00,2024-10-15 15:00:00,TECH14
2024-10-15,SC06,PM,2024-10-15 13:00:00,2024-10-15 21:00:00,TECH09
2024-10-15,SC07,AM,2024-10-15 07:00:00,2024-10-15 15:00:00,TECH16
2024-10-15,SC07,PM,2024-10-15 13:00:00,2024-10-15 21:00:00,TECH04
2024-10-15,SC08,AM,2024-10-15 07:00:00,2024-10-15 15:00:00,TECH12
2024-10-15,SC08,PM,2024-10-15 13:00:00,2024-10-15 21:00:00,TECH17
2024-10-16,SC01,AM,2024-10-16 07:00:00,2024-10-16 15:00:00,TECH19
2024-10-16,SC01,PM,2024-10-16 13:00:00,2024-10-16 21:00:00,TECH01
2024-10-16,SC02,AM,2024-10-16 07:00:00,2024-10-16 15:00:00,TECH09
2024-10-16,SC02,PM,2024-10-16 13:00:00,2024-10-16 21:00:00,TECH06
2024-10-16,SC03,AM,2024-10-16 07:00:00,2024-10-16 15:00:00,TECH19
2024-10-16,SC03,PM,2024-10-16 13:00:00,2024-10-16 21:00:00,TECH02
2024-10-16,SC04,AM,2024-10-16 07:00:00,2024-10-16 15:00:00,TECH05
2024-10-16,SC04,PM,2024-10-16 13:00:00,2024-10-16 21:00:00,TECH11
2024-10-16,SC05,AM,2024-10-16 07:00:00,2024-10-16 15:00:00,TECH15
2024-10-16,SC05,PM,2024-10-16 13:00:00,2024-10-16 21:00:00,TECH05
2024-10-16,SC06,AM,2024-10-16 07:00:00,2024-10-16 15:00:00,TECH12
2024-10-16,SC06,PM,2024-10-16 13:00:00,2024-10-16 21:00:00,TECH06
2024-10-16,SC07,AM,2024-10-16 07:00:00,2024-10-16 15:00:00,TECH02
2024-10-16,SC07,PM,2024-10-16 13:00:00,2024-10-16 21:00:00,TECH09
2024-10-16,SC08,AM,2024-10-16 07:00:00,2024-10-16 15:00:00,TECH12
2024-10-16,SC08,PM,2024-10-16 13:00:00,2024-10-16 21:00:00,TECH14
2024-10-17,SC01,AM,2024-10-17 07:00:00,2024-10-17 15:00:00,TECH12
2024-10-17,SC01,PM,2024-10-17 13:00:00,2024-10-17 21:00:00,TECH02
2024-10-17,SC02,AM,2024-10-17 07:00:00,2024-10-17 15:00:00,TECH10
2024-10-17,SC02,PM,2024-10-17 13:00:00,2024-10-17 21:00:00,TECH10
2024-10-17,SC03,AM,2024-10-17 07:00:00,2024-10-17 15:00:00,TECH17
2024-10-17,SC03,PM,2024-10-17 13:00:00,2024-10-17 21:00:00,TECH03
2024-10-17,SC04,AM,2024-10-17 07:00:00,2024-10-17 15:00:00,TECH17
2024-10-17,SC04,PM,2024-10-17 13:00:00,2024-10-17 21:00:00,TECH07
2024-10-17,SC05,AM,2024-10-17 07:00:00,2024-10-17 15:00:00,TECH06
2024-10-17,SC05,PM,2024-10-17 13:00:00,2024-10-17 21:00:00,TECH04
2024-10-17,SC06,AM,2024-10-17 07:00:00,2024-10-17 15:00:00,TECH20
2024-10-17,SC06,PM,2024-10-17 13:00:00,2024-10-17 21:00:00,TECH06
2024-10-17,SC07,AM,2024-10-17 07:00:00,2024-10-17 15:00:00,TECH18
2024-10-17,SC07,PM,2024-10-17 13:00:00,2024-10-17 21:00:00,TECH11
2024-10-17,SC08,AM,2024-10-17 07:00:00,2024-10-17 15:00:00,TECH11
2024-10-17,SC08,PM,2024-10-17 13:00:00,2024-10-17 21:00:00,TECH10
2024-10-18,SC01,AM,2024-10-18 07:00:00,2024-10-18 15:00:00,TECH09
2024-10-18,SC01,PM,2024-10-18 13:00:00,2024-10-18 21:00:00,TECH12
2024-10-18,SC02,AM,2024-10-18 07:00:00,2024-10-18 15:00:00,TECH04
2024-10-18,SC02,PM,2024-10-18 13:00:00,2024-10-18 21:00:00,TECH18
2024-10-18,SC03,AM,2024-10-18 07:00:00,2024-10-18 15:00:00,TECH19
2024-10-18,SC03,PM,2024-10-18 13:00:00,2024-10-18 21:00:00,TECH12
2024-10-18,SC04,AM,2024-10-18 07:00:00,2024-10-18 15:00:00,TECH05
2024-10-18,SC04,PM,2024-10-18 13:00:00,2024-10-18 21:00:00,TECH01
2024-10-18,SC05,AM,2024-10-18 07:00:00,2024-10-18 15:00:00,TECH05
2024-10-18,SC05,PM,2024-10-18 13:00:00,2024-10-18 21:00:00,TECH17
2024-10-18,SC06,AM,2024-10-18 07:00:00,2024-10-18 15:00:00,TECH10
2024-10-18,SC06,PM,2024-10-18 13:00:00,2024-10-18 21:00:00,TECH12
2024-10-18,SC07,AM,2024-10-18 07:00:00,2024-10-18 15:00:00,TECH16
2024-10-18,SC07,PM,2024-10-18 13:00:00,2024-10-18 21:00:00,TECH14
2024-10-18,SC08,AM,2024-10-18 07:00:00,2024-10-18 15:00:00,TECH11
2024-10-18,SC08,PM,2024-10-18 13:00:00,2024-10-18 21:00:00,TECH06
2024-10-21,SC01,AM,2024-10-21 07:00:00,2024-10-21 15:00:00,TECH04
2024-10-21,SC01,PM,2024-10-21 13:00:00,2024-10-21 21:00:00,TECH07
2024-10-21,SC02,AM,2024-10-21 07:00:00,2024-10-21 15:00:00,TECH05
2024-10-21,SC02,PM,2024-10-21 13:00:00,2024-10-21 21:00:00,TECH17
2024-10-21,SC03,AM,2024-10-21 07:00:00,2024-10-21 15:00:00,TECH08
2024-10-21,SC03,PM,2024-10-21 13:00:00,2024-10-21 21:00:00,TECH07
2024-10-21,SC04,AM,2024-10-21 07:00:00,2024-10-21 15:00:00,TECH18
2024-10-21,SC04,PM,2024-10-21 13:00:00,2024-10-21 21:00:00,TECH20
2024-10-21,SC05,AM,2024-10-21 07:00:00,2024-10-21 15:00:00,TECH17
2024-10-21,SC05,PM,2024-10-21 13:00:00,2024-10-21 21:00:00,TECH18
2024-10-21,SC06,AM,2024-10-21 07:00:00,2024-10-21 15:00:00,TECH18
2024-10-21,SC06,PM,2024-10-21 13:00:00,2024-10-21 21:00:00,TECH04
2024-10-21,SC07,AM,2024-10-21 07:00:00,2024-10-21 15:00:00,TECH14
2024-10-21,SC07,PM,2024-10-21 13:00:00,2024-10-21 21:00:00,TECH15
2024-10-21,SC08,AM,2024-10-21 07:00:00,2024-10-21 15:00:00,TECH03
2024-10-21,SC08,PM,2024-10-21 13:00:00,2024-10-21 21:00:00,TECH04
2024-10-22,SC01,AM,2024-10-22 07:00:00,2024-10-22 15:00:00,TECH05
2024-10-22,SC01,PM,2024-10-22 13:00:00,2024-10-22 21:00:00,TECH01
2024-10-22,SC02,AM,2024-10-22 07:00:00,2024-10-22 15:00:00,TECH16
2024-10-22,SC02,PM,2024-10-22 13:00:00,2024-10-22 21:00:00,TECH12
2024-10-22,SC03,AM,2024-10-22 07:00:00,2024-10-22 15:00:00,TECH10
2024-10-22,SC03,PM,2024-10-22 13:00:00,2024-10-22 21:00:00,TECH12
2024-10-22,SC04,AM,2024-10-22 07:00:00,2024-10-22 15:00:00,TECH05
2024-10-22,SC04,PM,2024-10-22 13:00:00,2024-10-22 21:00:00,TECH15
2024-10-22,SC05,AM,2024-10-22 07:00:00,2024-10-22 15:00:00,TECH20
2024-10-22,SC05,PM,2024-10-22 13:00:00,2024-10-22 21:00:00,TECH17
2024-10-22,SC06,AM,2024-10-22 07:00:00,2024-10-22 15:00:00,TECH11
2024-10-22,SC06,PM,2024-10-22 13:00:00,2024-10-22 21:00:00,TECH06
2024-10-22,SC07,AM,2024-10-22 07:00:00,2024-10-22 15:00:00,TECH10
2024-10-22,SC07,PM,2024-10-22 13:00:00,2024-10-22 21:00:00,TECH01
2024-10-22,SC08,AM,2024-10-22 07:00:00,2024-10-22 15:00:00,TECH04
2024-10-22,SC08,PM,2024-10-22 13:00:00,2024-10-22 21:00:00,TECH08
2024-10-23,SC01,AM,2024-10-23 07:00:00,2024-10-23 15:00:00,TECH05
2024-10-23,SC01,PM,2024-10-23 13:00:00,2024-10-23 21:00:00,TECH05
2024-10-23,SC02,AM,2024-10-23 07:00:00,2024-10-23 15:00:00,TECH08
2024-10-23,SC02,PM,2024-10-23 13:00:00,2024-10-23 21:00:00,TECH10
2024-10-23,SC03,AM,2024-10-23 07:00:00,2024-10-23 15:00:00,TECH05
2024-10-23,SC03,PM,2024-10-23 13:00:00,2024-10-23 21:00:00,TECH07
2024-10-23,SC04,AM,2024-10-23 07:00:00,2024-10-23 15:00:00,TECH05
2024-10-23,SC04,PM,2024-10-23 13:00:00,2024-10-23 21:00:00,TECH03
2024-10-23,SC05,AM,2024-10-23 07:00:00,2024-10-23 15:00:00,TECH14
2024-10-23,SC05,PM,2024-10-23 13:00:00,2024-10-23 21:00:00,TECH04
2024-10-23,SC06,AM,2024-10-23 07:00:00,2024-10-23 15:00:00,TECH03
2024-10-23,SC06,PM,2024-10-23 13:00:00,2024-10-23 21:00:00,TECH01
2024-10-23,SC07,AM,2024-10-23 07:00:00,2024-10-23 15:00:00,TECH16
2024-10-23,SC07,PM,2024-10-23 13:00:00,2024-10-23 21:00:00,TECH14
2024-10-23,SC08,AM,2024-10-23 07:00:00,2024-10-23 15:00:00,TECH02
2024-10-23,SC08,PM,2024-10-23 13:00:00,2024-10-23 21:00:00,TECH07
2024-10-24,SC01,AM,2024-10-24 07:00:00,2024-10-24 15:00:00,TECH04
2024-10-24,SC01,PM,2024-10-24 13:00:00,2024-10-24 21:00:00,TECH02
2024-10-24,SC02,AM,2024-10-24 07:00:00,2024-10-24 15:00:00,TECH17
2024-10-24,SC02,PM,2024-10-24 13:00:00,2024-10-24 21:00:00,TECH19
2024-10-24,SC03,AM,2024-10-24 07:00:00,2024-10-24 15:00:00,TECH02
2024-10-24,SC03,PM,2024-10-24 13:00:00,2024-10-24 21:00:00,TECH16
2024-10-24,SC04,AM,2024-10-24 07:00:00,2024-10-24 15:00:00,TECH04
2024-10-24,SC04,PM,2024-10-24 13:00:00,2024-10-24 21:00:00,TECH09
2024-10-24,SC05,AM,2024-10-24 07:00:00,2024-10-24 15:00:00,TECH02
2024-10-24,SC05,PM,2024-10-24 13:00:00,2024-10-24 21:00:00,TECH03
2024-10-24,SC06,AM,2024-10-24 07:00:00,2024-10-24 15:00:00,TECH10
2024-10-24,SC06,PM,2024-10-24 13:00:00,2024-10-24 21:00:00,TECH01
2024-10-24,SC07,AM,2024-10-24 07:00:00,2024-10-24 15:00:00,TECH04
2024-10-24,SC07,PM,2024-10-24 13:00:00,2024-10-24 21:00:00,TECH04
2024-10-24,SC08,AM,2024-10-24 07:00:00,2024-10-24 15:00:00,TECH20
2024-10-24,SC08,PM,2024-10-24 13:00:00,2024-10-24 21:00:00,TECH07
2024-10-25,SC01,AM,2024-10-25 07:00:00,2024-10-25 15:00:00,TECH19
2024-10-25,SC01,PM,2024-10-25 13:00:00,2024-10-25 21:00:00,TECH07
2024-10-25,SC02,AM,2024-10-25 07:00:00,2024-10-25 15:00:00,TECH06
2024-10-25,SC02,PM,2024-10-25 13:00:00,2024-10-25 21:00:00,TECH12
2024-10-25,SC03,AM,2024-10-25 07:00:00,2024-10-25 15:00:00,TECH01
2024-10-25,SC03,PM,2024-10-25 13:00:00,2024-10-25 21:00:00,TECH03
2024-10-25,SC04,AM,2024-10-25 07:00:00,2024-10-25 15:00:00,TECH05
2024-10-25,SC04,PM,2024-10-25 13:00:00,2024-10-25 21:00:00,TECH09
2024-10-25,SC05,AM,2024-10-25 07:00:00,2024-10-25 15:00:00,TECH19
2024-10-25,SC05,PM,2024-10-25 13:00:00,2024-10-25 21:00:00,TECH12
2024-10-25,SC06,AM,2024-10-25 07:00:00,2024-10-25 15:00:00,TECH12
2024-10-25,SC06,PM,2024-10-25 13:00:00,2024-10-25 21:00:00,TECH06
2024-10-25,SC07,AM,2024-10-25 07:00:00,2024-10-25 15:00:00,TECH17
2024-10-25,SC07,PM,2024-10-25 13:00:00,2024-10-25 21:00:00,TECH20
2024-10-25,SC08,AM,2024-10-25 07:00:00,2024-10-25 15:00:00,TECH08
2024-10-25,SC08,PM,2024-10-25 13:00:00,2024-10-25 21:00:00,TECH17
2024-10-28,SC01,AM,2024-10-28 07:00:00,2024-10-28 15:00:00,TECH19
2024-10-28,SC01,PM,2024-10-28 13:00:00,2024-10-28 21:00:00,TECH03
2024-10-28,SC02,AM,2024-10-28 07:00:00,2024-10-28 15:00:00,TECH04
2024-10-28,SC02,PM,2024-10-28 13:00:00,2024-10-28 21:00:00,TECH19
2024-10-28,SC03,AM,2024-10-28 07:00:00,2024-10-28 15:00:00,TECH01
2024-10-28,SC03,PM,2024-10-28 13:00:00,2024-10-28 21:00:00,TECH17
2024-10-28,SC04,AM,2024-10-28 07:00:00,2024-10-28 15:00:00,TECH07
2024-10-28,SC04,PM,2024-10-28 13:00:00,2024-10-28 21:00:00,TECH07
2024-10-28,SC05,AM,2024-10-28 07:00:00,2024-10-28 15:00:00,TECH10
2024-10-28,SC05,PM,2024-10-28 13:00:00,2024-10-28 21:00:00,TECH06
2024-10-28,SC06,AM,2024-10-28 07:00:00,2024-10-28 15:00:00,TECH18
2024-10-28,SC06,PM,2024-10-28 13:00:00,2024-10-28 21:00:00,TECH01
2024-10-28,SC07,AM,2024-10-28 07:00:00,2024-10-28 15:00:00,TECH04
2024-10-28,SC07,PM,2024-10-28 13:00:00,2024-10-28 21:00:00,TECH07
2024-10-28,SC08,AM,2024-10-28 07:00:00,2024-10-28 15:00:00,TECH17
2024-10-28,SC08,PM,2024-10-28 13:00:00,2024-10-28 21:00:00,TECH16
2024-10-29,SC01,AM,2024-10-29 07:00:00,2024-10-29 15:00:00,TECH12
2024-10-29,SC01,PM,2024-10-29 13:00:00,2024-10-29 21:00:00,TECH19
2024-10-29,SC02,AM,2024-10-29 07:00:00,2024-10-29 15:00:00,TECH06
2024-10-29,SC02,PM,2024-10-29 13:00:00,2024-10-29 21:00:00,TECH15
2024-10-29,SC03,AM,2024-10-29 07:00:00,2024-10-29 15:00:00,TECH04
2024-10-29,SC03,PM,2024-10-29 13:00:00,2024-10-29 21:00:00,TECH06
2024-10-29,SC04,AM,2024-10-29 07:00:00,2024-10-29 15:00:00,TECH12
2024-10-29,SC04,PM,2024-10-29 13:00:00,2024-10-29 21:00:00,TECH13
2024-10-29,SC05,AM,2024-10-29 07:00:00,2024-10-29 15:00:00,TECH14
2024-10-29,SC05,PM,2024-10-29 13:00:00,2024-10-29 21:00:00,TECH07
2024-10-29,SC06,AM,2024-10-29 07:00:00,2024-10-29 15:00:00,TECH17
2024-10-29,SC06,PM,2024-10-29 13:00:00,2024-10-29 21:00:00,TECH08
2024-10-29,SC07,AM,2024-10-29 07:00:00,2024-10-29 15:00:00,TECH14
2024-10-29,SC07,PM,2024-10-29 13:00:00,2024-10-29 21:00:00,TECH04
2024-10-29,SC08,AM,2024-10-29 07:00:00,2024-10-29 15:00:00,TECH11
2024-10-29,SC08,PM,2024-10-29 13:00:00,2024-10-29 21:00:00,TECH04
2024-10-30,SC01,AM,2024-10-30 07:00:00,2024-10-30 15:00:00,TECH15
2024-10-30,SC01,PM,2024-10-30 13:00:00,2024-10-30 21:00:00,TECH04
2024-10-30,SC02,AM,2024-10-30 07:00:00,2024-10-30 15:00:00,TECH17
2024-10-30,SC02,PM,2024-10-30 13:00:00,2024-10-30 21:00:00,TECH05
2024-10-30,SC03,AM,2024-10-30 07:00:00,2024-10-30 15:00:00,TECH16
2024-10-30,SC03,PM,2024-10-30 13:00:00,2024-10-30 21:00:00,TECH12
2024-10-30,SC04,AM,2024-10-30 07:00:00,2024-10-30 15:00:00,TECH10
2024-10-30,SC04,PM,2024-10-30 13:00:00,2024-10-30 21:00:00,TECH18
2024-10-30,SC05,AM,2024-10-30 07:00:00,2024-10-30 15:00:00,TECH02
2024-10-30,SC05,PM,2024-10-30 13:00:00,2024-10-30 21:00:00,TECH03
2024-10-30,SC06,AM,2024-10-30 07:00:00,2024-10-30 15:00:00,TECH11
2024-10-30,SC06,PM,2024-10-30 13:00:00,2024-10-30 21:00:00,TECH16
2024-10-30,SC07,AM,2024-10-30 07:00:00,2024-10-30 15:00:00,TECH04
2024-10-30,SC07,PM,2024-10-30 13:00:00,2024-10-30 21:00:00,TECH13
2024-10-30,SC08,AM,2024-10-30 07:00:00,2024-10-30 15:00:00,TECH10
2024-10-30,SC08,PM,2024-10-30 13:00:00,2024-10-30 21:00:00,TECH15
2024-10-31,SC01,AM,2024-10-31 07:00:00,2024-10-31 15:00:00,TECH20
2024-10-31,SC01,PM,2024-10-31 13:00:00,2024-10-31 21:00:00,TECH10
2024-10-31,SC02,AM,2024-10-31 07:00:00,2024-10-31 15:00:00,TECH15
2024-10-31,SC02,PM,2024-10-31 13:00:00,2024-10-31 21:00:00,TECH08
2024-10-31,SC03,AM,2024-10-31 07:00:00,2024-10-31 15:00:00,TECH18
2024-10-31,SC03,PM,2024-10-31 13:00:00,2024-10-31 21:00:00,TECH14
2024-10-31,SC04,AM,2024-10-31 07:00:00,2024-10-31 15:00:00,TECH10
2024-10-31,SC04,PM,2024-10-31 13:00:00,2024-10-31 21:00:00,TECH14
2024-10-31,SC05,AM,2024-10-31 07:00:00,2024-10-31 15:00:00,TECH07
2024-10-31,SC05,PM,2024-10-31 13:00:00,2024-10-31 21:00:00,TECH03
2024-10-31,SC06,AM,2024-10-31 07:00:00,2024-10-31 15:00:00,TECH16
2024-10-31,SC06,PM,2024-10-31 13:00:00,2024-10-31 21:00:00,TECH12
2024-10-31,SC07,AM,2024-10-31 07:00:00,2024-10-31 15:00:00,TECH06
2024-10-31,SC07,PM,2024-10-31 13:00:00,2024-10-31 21:00:00,TECH01
2024-10-31,SC08,AM,2024-10-31 07:00:00,2024-10-31 15:00:00,TECH16
2024-10-31,SC08,PM,2024-10-31 13:00:00,2024-10-31 21:00:00,TECH04
2024-11-01,SC01,AM,2024-11-01 07:00:00,2024-11-01 15:00:00,TECH13
2024-11-01,SC01,PM,2024-11-01 13:00:00,2024-11-01 21:00:00,TECH15
2024-11-01,SC02,AM,2024-11-01 07:00:00,2024-11-01 15:00:00,TECH17
2024-11-01,SC02,PM,2024-11-01 13:00:00,2024-11-01 21:00:00,TECH03
2024-11-01,SC03,AM,2024-11-01 07:00:00,2024-11-01 15:00:00,TECH04
2024-11-01,SC03,PM,2024-11-01 13:00:00,2024-11-01 21:00:00,TECH05
2024-11-01,SC04,AM,2024-11-01 07:00:00,2024-11-01 15:00:00,TECH13
2024-11-01,SC04,PM,2024-11-01 13:00:00,2024-11-01 21:00:00,TECH13
2024-11-01,SC05,AM,2024-11-01 07:00:00,2024-11-01 15:00:00,TECH19
2024-11-01,SC05,PM,2024-11-01 13:00:00,2024-11-01 21:00:00,TECH04
2024-11-01,SC06,AM,2024-11-01 07:00:00,2024-11-01 15:00:00,TECH06
2024-11-01,SC06,PM,2024-11-01 13:00:00,2024-11-01 21:00:00,TECH03
2024-11-01,SC07,AM,2024-11-01 07:00:00,2024-11-01 15:00:00,TECH12
2024-11-01,SC07,PM,2024-11-01 13:00:00,2024-11-01 21:00:00,TECH07
2024-11-01,SC08,AM,2024-11-01 07:00:00,2024-11-01 15:00:00,TECH11
2024-11-01,SC08,PM,2024-11-01 13:00:00,2024-11-01 21:00:00,TECH07
2024-11-04,SC01,AM,2024-11-04 07:00:00,2024-11-04 15:00:00,TECH20
2024-11-04,SC01,PM,2024-11-04 13:00:00,2024-11-04 21:00:00,TECH13
2024-11-04,SC02,AM,2024-11-04 07:00:00,2024-11-04 15:00:00,TECH04
2024-11-04,SC02,PM,2024-11-04 13:00:00,2024-11-04 21:00:00,TECH08
2024-11-04,SC03,AM,2024-11-04 07:00:00,2024-11-04 15:00:00,TECH14
2024-11-04,SC03,PM,2024-11-04 13:00:00,2024-11-04 21:00:00,TECH16
2024-11-04,SC04,AM,2024-11-04 07:00:00,2024-11-04 15:00:00,TECH09
2024-11-04,SC04,PM,2024-11-04 13:00:00,2024-11-04 21:00:00,TECH19
2024-11-04,SC05,AM,2024-11-04 07:00:00,2024-11-04 15:00:00,TECH19
2024-11-04,SC05,PM,2024-11-04 13:00:00,2024-11-04 21:00:00,TECH09
2024-11-04,SC06,AM,2024-11-04 07:00:00,2024-11-04 15:00:00,TECH13
2024-11-04,SC06,PM,2024-11-04 13:00:00,2024-11-04 21:00:00,TECH12
2024-11-04,SC07,AM,2024-11-04 07:00:00,2024-11-04 15:00:00,TECH16
2024-11-04,SC07,PM,2024-11-04 13:00:00,2024-11-04 21:00:00,TECH20
2024-11-04,SC08,AM,2024-11-04 07:00:00,2024-11-04 15:00:00,TECH13
2024-11-04,SC08,PM,2024-11-04 13:00:00,2024-11-04 21:00:00,TECH16
2024-11-05,SC01,AM,2024-11-05 07:00:00,2024-11-05 15:00:00,TECH17
2024-11-05,SC01,PM,2024-11-05 13:00:00,2024-11-05 21:00:00,TECH09
2024-11-05,SC02,AM,2024-11-05 07:00:00,2024-11-05 15:00:00,TECH05
2024-11-05,SC02,PM,2024-11-05 13:00:00,2024-11-05 21:00:00,TECH15
2024-11-05,SC03,AM,2024-11-05 07:00:00,2024-11-05 15:00:00,TECH04
2024-11-05,SC03,PM,2024-11-05 13:00:00,2024-11-05 21:00:00,TECH04
2024-11-05,SC04,AM,2024-11-05 07:00:00,2024-11-05 15:00:00,TECH09
2024-11-05,SC04,PM,2024-11-05 13:00:00,2024-11-05 21:00:00,TECH16
2024-11-05,SC05,AM,2024-11-05 07:00:00,2024-11-05 15:00:00,TECH16
2024-11-05,SC05,PM,2024-11-05 13:00:00,2024-11-05 21:00:00,TECH08
2024-11-05,SC06,AM,2024-11-05 07:00:00,2024-11-05 15:00:00,TECH05
2024-11-05,SC06,PM,2024-11-05 13:00:00,2024-11-05 21:00:00,TECH01
2024-11-05,SC07,AM,2024-11-05 07:00:00,2024-11-05 15:00:00,TECH04
2024-11-05,SC07,PM,2024-11-05 13:00:00,2024-11-05 21:00:00,TECH02
2024-11-05,SC08,AM,2024-11-05 07:00:00,2024-11-05 15:00:00,TECH03
2024-11-05,SC08,PM,2024-11-05 13:00:00,2024-11-05 21:00:00,TECH16
2024-11-06,SC01,AM,2024-11-06 07:00:00,2024-11-06 15:00:00,TECH01
2024-11-06,SC01,PM,2024-11-06 13:00:00,2024-11-06 21:00:00,TECH06
2024-11-06,SC02,AM,2024-11-06 07:00:00,2024-11-06 15:00:00,TECH13
2024-11-06,SC02,PM,2024-11-06 13:00:00,2024-11-06 21:00:00,TECH20
2024-11-06,SC03,AM,2024-11-06 07:00:00,2024-11-06 15:00:00,TECH11
2024-11-06,SC03,PM,2024-11-06 13:00:00,2024-11-06 21:00:00,TECH05
2024-11-06,SC04,AM,2024-11-06 07:00:00,2024-11-06 15:00:00,TECH10
2024-11-06,SC04,PM,2024-11-06 13:00:00,2024-11-06 21:00:00,TECH20
2024-11-06,SC05,AM,2024-11-06 07:00:00,2024-11-06 15:00:00,TECH20
2024-11-06,SC05,PM,2024-11-06 13:00:00,2024-11-06 21:00:00,TECH04
2024-11-06,SC06,AM,2024-11-06 07:00:00,2024-11-06 15:00:00,TECH03
2024-11-06,SC06,PM,2024-11-06 13:00:00,2024-11-06 21:00:00,TECH17
2024-11-06,SC07,AM,2024-11-06 07:00:00,2024-11-06 15:00:00,TECH16
2024-11-06,SC07,PM,2024-11-06 13:00:00,2024-11-06 21:00:00,TECH15
2024-11-06,SC08,AM,2024-11-06 07:00:00,2024-11-06 15:00:00,TECH07
2024-11-06,SC08,PM,2024-11-06 13:00:00,2024-11-06 21:00:00,TECH10
2024-11-07,SC01,AM,2024-11-07 07:00:00,2024-11-07 15:00:00,TECH16
2024-11-07,SC01,PM,2024-11-07 13:00:00,2024-11-07 21:00:00,TECH16
2024-11-07,SC02,AM,2024-11-07 07:00:00,2024-11-07 15:00:00,TECH17
2024-11-07,SC02,PM,2024-11-07 13:00:00,2024-11-07 21:00:00,TECH09
2024-11-07,SC03,AM,2024-11-07 07:00:00,2024-11-07 15:00:00,TECH18
2024-11-07,SC03,PM,2024-11-07 13:00:00,2024-11-07 21:00:00,TECH11
2024-11-07,SC04,AM,2024-11-07 07:00:00,2024-11-07 15:00:00,TECH18
2024-11-07,SC04,PM,2024-11-07 13:00:00,2024-11-07 21:00:00,TECH18
2024-11-07,SC05,AM,2024-11-07 07:00:00,2024-11-07 15:00:00,TECH01
2024-11-07,SC05,PM,2024-11-07 13:00:00,2024-11-07 21:00:00,TECH02
2024-11-07,SC06,AM,2024-11-07 07:00:00,2024-11-07 15:00:00,TECH14
2024-11-07,SC06,PM,2024-11-07 13:00:00,2024-11-07 21:00:00,TECH04
2024-11-07,SC07,AM,2024-11-07 07:00:00,2024-11-07 15:00:00,TECH13
